Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Ferroalloy Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Zinc Production,Municipal Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1004585,110070081896,Georgetown Facility,Georgetown,SC,29440,2007 Pennyroyal Road,GEORGETOWN COUNTY,33.336783,-79.348333,327420,C,Minerals,"40,227.75","40,186.10",19.00,22.65,,,,,,,,,,"40,227.75",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001144,110003137203,Georgetown Substation,INDIANAPOLIS,IN,46268,8198 GEORGETOWN ROAD,Marion,39.9022,-86.2439,221112,"C,D",Power Plants,"52,976.75","52,922.50",24.75,29.50,,,,,,,,,,453.85,"52,522.90",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001974,110043784401,Georgia-Pacific Gypsum,Newington,NH,03801,170 Shattuck Way ,ROCKINGHAM COUNTY,43.101421,-70.80188,327420,C,Minerals,"35,955.26","35,918.00",17.00,20.26,,,,,,,,,,"35,955.26",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002579,110001865973,Georgia-Pacific Gypsum LLC - Cumberland,CUMBERLAND CITY,TN,37050,150 TEMPLE DRIVE,STEWART COUNTY,36.38343,-87.64893,327420,C,Minerals,"65,035.20","64,967.80",30.75,36.65,,,,,,,,,,"65,035.20",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002390,110007385230,Georgia-Pacific Gypsum LLC - Fletcher,FLETCHER,OK,73541,16850 NE 135th Street,COMANCHE COUNTY,34.840694,-98.227694,327420,C,Minerals,"46,866.72","46,818.50",22.00,26.22,,,,,,,,,,"46,866.72",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002392,110013285499,Georgia-Pacific Gypsum LLC - McQueeney,McQUEENEY,TX,78123,3401 CYPRESS RIDGE RD.,GUADALUPE,29.608798,-98.041063,327420,C,Minerals,"26,034.05","26,007.20",12.25,14.60,,,,,,,,,,"26,034.05",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001189,110000375781,Gerald Andrus,GREENVILLE,MS,38702,HWY 82 W,Washington,33.3503,-91.1181,221112,"C,D",Power Plants,"990,714.15","989,615.80",480.00,618.35,,,,,,,,,,"10,688.76","980,025.39",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006589,110000606522,Gerald Gentleman Station,SUTHERLAND,NE,69165,6089 SOUTH HWY 25,Lincoln,41.0808,-101.1408,221112,"C,D",Power Plants,"9,391,984.40","9,342,817.90","2,455.00","46,711.50",,,,,,,,,,26.80,"9,391,957.60",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006654,110001505602,Gerald Whelan Energy Center,HASTINGS,NE,68902,4520 EAST SOUTH ST,Adams,40.5806,-98.3106,221112,D,Power Plants,"619,719.11","615,063.80","1,699.75","2,955.56",,,,,,,,,,,"619,719.11",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003507,110012474697,"Gerdau Ameristeel US, Inc - Charlotte Mill",CHARLOTTE,NC,28269,6601 LAKEVIEW ROAD,MECKLENBURG COUNTY,35.33902,-80.82926,331111,"C,Q",Metals,"45,846.41","45,821.20",11.50,13.71,,,,,,,,,,"24,316.11",,,,,,,,,,"21,530.30",,,,,,,,,,,,,,N,N,N
1005298,110000424452,Gerdau Ameristeel: St. Paul Mill,SAINT PAUL,MN,55119,1678 RED ROCK ROAD,RAMSEY COUNTY,44.89093,-93.010843,331221,"C,Q",Metals,"63,466.21","63,427.30",17.75,21.16,,,,,,,,,,"37,817.21",,,,,,,,,,"25,649.00",,,,,,,,,,,,,,N,N,N
1003965,110000409843,Gerdau Special Steel North America - Jackson Mill,Jackson,MI,49203,3100 Brooklyn Road,JACKSON,42.202661,-84.363023,331111,"C,Q",Metals,"53,090.59","53,061.00",13.50,16.09,,,,,,,,,,"28,507.59",,,,,,,,,,"24,583.00",,,,,,,,,,,,,,N,N,N
1006633,110005266620,Germantown Power Plant,GERMANTOWN,WI,53022,N96 W192898 COUNTY LINE ROAD,Washington,43.1952,-88.1496,221112,"C,D",Power Plants,"11,039.30","11,016.40",8.00,14.90,,,,,,,,,,"4,773.12","6,266.18",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006512,110000874224,Ghent,Ghent,KY,41045,9485 Highway 42 East,CARROLL,38.7497,-85.035,221112,D,Power Plants,"12,300,549.35","12,169,077.50","45,759.00","85,712.85",,,,,,,,,,,"12,300,549.35",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001032,110008138078,Gibbons Creek Steam Electric Station,ANDERSON,TX,77830,12824 FM244,Grimes,30.6167,-96.0778,221112,"C,D",Power Plants,"6,767,581.10","6,713,356.60","19,835.00","34,389.50",,,,,,,,,,"3,383,790.40","3,383,790.70",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001030,110000592813,Gibson,OWENSVILLE,IN,47665,1097 N 950 W,Gibson,38.3722,-87.7661,221112,"C,D",Power Plants,"17,998,106.34","17,853,899.10","52,749.25","91,457.99",,,,,,,,,,616.94,"17,997,489.40",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001361,110018482747,"Gibson City Energy Center, LLC",GIBSON CITY,IL,60936,545 N JORDAN DR,Ford,40.4705,-88.3987,221112,"C,D",Power Plants,"12,840.35","12,827.20",6.00,7.15,,,,,,,,,,"1,408.34","11,432.01",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000097,110012168901,Gila River Power Station,Gila Bend,AZ,85337,1250 E. Watermelon Road,Maricopa,32.9761,-112.694,221112,D,Power Plants,"2,427,795.20","2,425,330.30","1,124.50","1,340.40",,,,,,,,,,,"2,427,795.20",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000741,110000734359,Gilbert Generating Station,MILFORD,NJ,08848,315 RIEGELSVILLE RD RTE 627,Hunterdon,40.5661,-75.165,221112,"C,D",Power Plants,"14,967.59","14,942.00",9.50,16.09,,,,,,,,,,"3,343.52","11,624.07",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004468,110043795266,Gilmore Gas Plant/Bel Junction Compressor Station,Edinburg,TX,78539,3.5 MI N of Moore Air Force Base on FM 681,HIDALGO,26.268255,-98.188495,211111,C,Petroleum and Natural Gas Systems,"46,883.72","46,834.40",22.50,26.82,,,,,,,,,,"46,883.72",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003537,110041184009,"Gilmore Station - Dominion Transmission, Inc",Port Washington,OH,43837,656 Gravel Lick Road,TUSCARAWAS,40.28667,-81.46528,486210,C (Abbr),Petroleum and Natural Gas Systems,"29,769.89","29,739.20",14.00,16.69,,,,,,,,,,"29,769.89",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000300,110001151324,"Gilroy Energy Center, LLC",GILROY,CA,95020,1400 PACHECO PASS HWY,Santa Clara,36.999,-121.5363,221112,D,Power Plants,"16,763.99","16,747.00",7.75,9.24,,,,,,,,,,,"16,763.99",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000122,110000529376,"Gilroy Energy Center, LLC for King City",KING CITY,CA,93930,51 DON BATES WAY,Monterey,36.225,-121.1278,221112,D,Power Plants,"4,266.38","4,262.00",2.00,2.38,,,,,,,,,,,"4,266.38",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005386,110013292515,Glacial Lakes Energy,Watertown,SD,57201,301 20th Ave. SE,CODINGTON COUNTY,44.87624,-97.11367,325193,C,Other,"158,658.65","158,494.80",74.75,89.10,,,,,,,,,,"158,658.65",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006296,110000468413,"Glanbia Foods, Inc.",Gooding,ID,83301,1728 South 2300 East,GOODING,42.948333,-114.6325,311513,C (Abbr),Other,"35,910.27","35,829.90",23.75,56.62,,,,,,,,,"4,497.40","35,910.27",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002857,110001102958,GlaxoSmithKline,Research Triangle Park,NC,27709,Five Moore Drive ,DURHAM COUNTY,35.939776,-78.863888,325411,C (Abbr),Chemicals,"29,563.15","29,512.60",20.75,29.80,,,,,,,,,220.00,"29,563.15",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007660,110007395096,Gleason Generating Facility,GLEASON,TN,38229,1166 JAMES MILL ROAD,Weakley,36.2454,-88.612,221112,"C,D",Power Plants,"42,173.44","42,130.70",19.50,23.24,,,,,,,,,,43.60,"42,129.84",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002004,110009682076,Glen Burnie Landfill,Glen Burnie,MD,21060,100 Dover Road,ANNE ARUNDEL COUNTY,39.18666,-76.60932,562212,HH,Waste,"34,155.00",,"34,155.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,155.00",N,N,N
1000962,110000585518,Glen Lyn,GLEN LYN,VA,24093,U S ROUTE 460,Giles,37.3704,-80.8639,221112,"C,D",Power Plants,"219,579.87","217,858.80",629.50,"1,091.57",,,,,,,,,,105.20,"219,474.68",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001459,110031277669,Glenarm,PASADENA,CA,91105,43 EAST STATE ST,Los Angeles,34.1256,-118.1474,221112,"C,D",Power Plants,"49,145.57","49,095.70",22.75,27.12,,,,,,,,,,"1,408.24","47,737.32",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000718,110041017468,Glendive Generating Station,GLENDIVE,MT,59330,2001 NORTH MERRILL AVE,Dawson,47.0539,-104.74,221112,"C,D",Power Plants,"6,149.82","6,142.10",3.25,4.47,,,,,,,,,,"2,792.39","3,357.43",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005774,110069998637,Glenwood,GLENWOOD LANDING,NY,11547,SHORE ROAD,Nassau,40.8269,-73.6479,221112,"C,D",Power Plants,"137,758.45","137,611.60",65.50,81.35,,,,,,,,,,817.80,"136,940.66",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001170,110006532751,Glenwood Landing Energy Center,GLENWOOD LANDING,NY,11547,SHORE ROAD,Nassau,40.8275,-73.6478,221112,D,Power Plants,"55,976.04","55,917.90",26.25,31.89,,,,,,,,,,,"55,976.04",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005843,110017398163,Goal Line LP,Escondido,CA,92025,555 North Tulip Street,SAN DIEGO COUNTY,33.11942,-117.0984,221119,C,Power Plants,"92,094.25","91,998.90",43.50,51.85,,,,,,,,,,"92,094.25",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003369,110017762535,Goat Hill Compressor Station,Haughton,LA,71037,,BOSSIER,32.44279,-93.52574,213112,C (Abbr),Petroleum and Natural Gas Systems,"27,805.10","27,776.60",13.00,15.50,,,,,,,,,,"27,805.10",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005794,110043806977,Godley Compressor Station,Godley,TX,76044,6249 County Rd 1228,JOHNSON COUNTY,32.39568,-97.49239,211111,C (Abbr),Petroleum and Natural Gas Systems,"36,740.51","36,702.40",17.25,20.86,,,,,,,,,,"36,740.51",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002475,110033221172,Golden Triangle Landfill,Beaumont,TX,77705,6433 Labelle Road,JEFFERSON,29.99487,-94.16929,562212,HH,Waste,"101,502.50",,"101,502.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101,502.50",N,N,N
1000264,110043795275,Goose Creek Power Plant,MONTICELLO,IL,61856,760 EAST 2150 NORTH ROAD,Piatt,40.1083,-88.5986,221112,"C,D",Power Plants,"50,851.41","50,799.90",23.50,28.01,,,,,,,,,,"3,838.44","47,012.98",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000082,110013682470,Goose Haven Energy Center,SUISUN CITY,CA,94585,3853 GOOSE HAVEN ROAD,Solano,38.2271,-121.844,221112,D,Power Plants,"4,238.38","4,234.00",2.00,2.38,,,,,,,,,,,"4,238.38",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005373,110043973849,Gordon Compressor Site,Hill County,TX,76055,227 Hill County Road 1353,HILL,32.019382,-97.135938,211111,C,Petroleum and Natural Gas Systems,31.24,,14.25,16.99,,,,,,,,,"28,652.30",31.24,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003333,110013936447,Gordon County (Redbone Ridges) Landfill,Ranger,GA,30734,1224 Pleasant Hill Rd. Ext. NE,GORDON,34.50684,-84.763593,562212,HH,Waste,"86,989.25",,"86,989.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,989.25",N,N,N
1000263,110000341489,Gordonsville Power Station,GORDONSVILLE,VA,22942,819 Hill Road,Louisa,38.1245,-78.2031,221112,D,Power Plants,"302,480.82","302,171.40",140.75,168.67,,,,,,,,,,,"302,480.82",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001413,110000367380,Gorgas,PARRISH,AL,35580,460 GORGAS ROAD,Walker,33.6446,-87.2003,221112,"C,D",Power Plants,"6,681,974.47","6,628,436.00","19,583.75","33,954.72",,,,,,,,,,1.10,"6,681,973.37",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002834,110043304670,Gorham Paper and Tissue LLC,GORHAM,NH,03581,72 CASCADE FLATS,COOS,44.443738,-71.187308,322121,C,Pulp and Paper,"59,597.55","59,396.80",59.50,141.25,,,,,,,,,,"59,597.55",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001617,110019893276,Gould Street,BALTIMORE,MD,21230,2105 GOULD STREET,Baltimore,39.2661,-76.6042,221112,D,Power Plants,"16,471.99","16,455.00",7.75,9.24,,,,,,,,,,,"16,471.99",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007017,110010433977,Gowanus Generating Station,BROOKLYN,NY,11232,29TH ST AND 2ND AVE,Kings,40.6635,-74.0051,221112,C,Power Plants,"33,950.51","33,894.00",20.75,35.76,,,,,,,,,,"33,950.51",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000941,110025239837,Graham,Graham,TX,76450,,Young,33.135,-98.6117,221112,D,Power Plants,"305,318.57","305,008.40",141.50,168.67,,,,,,,,,,,"305,318.57",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007507,110043970361,Graham Ranch Compressor Station,Bridgeport,TX,76426,1209 County Road,WISE,33.168391,-97.850395,211111,C (Abbr),Petroleum and Natural Gas Systems,"32,658.78","32,627.00",14.50,17.28,,,,,,,,,,"32,658.78",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011672,110028295164,Grand Haven BLP Diesel Plant,Grand Haven,MI,49417,518 S. Harbor Dr.,OTTAWA COUNTY,43.0612,-86.23667,221112,D,Power Plants,483.09,481.10,0.50,1.49,,,,,,,,,,,483.09,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001960,110001979592,Grand Island Regional Landfill,Shelton,NE,68876,19550 W Husker Hwy,BUFFALO,40.895,-98.718,562212,"C,HH",Waste,"71,422.55",49.30,"71,373.25",,,,,,,,,,,49.30,,,,,,,,,,,,,,,,,,,,,,,"71,373.25",N,N,N
1001428,110000598489,Grand River Dam Authority,CHOUTEAU,OK,74337,8142 HWY 412B,Mayes,36.1906,-95.2889,221112,"C,D",Power Plants,"7,195,402.58","7,137,802.30","21,070.25","36,530.03",,,,,,,,,,5.50,"7,195,397.08",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001515,110041990389,"Grand Tower Energy Center, LLC",GRAND TOWER,IL,62942,1820 POWER PLANT ROAD,Jackson,37.6578,-89.5119,221112,"C,D",Power Plants,"96,108.84","96,011.30",44.50,53.04,,,,,,,,,,9.50,"96,099.34",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001871,110056958635,Granger Gas Plant,GRANGER,WY,82934,,SWEETWATER,41.5394,-109.9557,211111,"C (Abbr),NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","69,077.74","69,006.50",32.50,38.74,,,,,,,,,,"69,077.74",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001345,110015655209,Granite Ridge Energy,LONDONDERRY,NH,03053,21 NORTH WENTWORTH AVE,Rockingham,42.9043,-71.4251,221112,D,Power Plants,"1,312,808.78","1,311,475.50",608.25,725.03,,,,,,,,,,,"1,312,808.78",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000251,110007881998,Grant Town Power Plant,GRANT TOWN,WV,26574,228 ABPP Drive,Marion,39.5611,-80.1642,221112,C,Power Plants,"728,491.98","722,660.80","2,133.00","3,698.18",,,,,,,,,,"728,491.98",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006698,110041047685,Grantville,Grantville,PA,17028,429 Station Rd.,DAUPHIN,40.38823,-76.63433,486210,C,Petroleum and Natural Gas Systems,"74,018.17","73,942.00",34.75,41.42,,,,,,,,,,"74,018.17",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000515,110040570995,Grapeland Generating Station,Rancho Cucamonga,CA,91739,12408 6th St,San Bernardino,34.09,-117.534,221112,D,Power Plants,"3,006.79","3,003.50",1.50,1.79,,,,,,,,,,,"3,006.79",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006734,110043812595,Graphic Packaging International Inc,Santa Clara,CA,95050,2600 De La Cruz Blvd,SANTA CLARA COUNTY,37.36815,-121.94148,322213,C,Pulp and Paper,"121,340.39","121,214.90",57.25,68.24,,,,,,,,,,"121,340.39",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000409,110000408791,"Graphic Packaging International, Inc.",KALAMAZOO,MI,49007,1500 N PITCHER ST,Kalamazoo,42.3049,-85.5783,322130,C,Pulp and Paper,"133,324.45","133,186.90",62.75,74.80,,,,,,,,,,"133,324.45",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004672,110017410194,"Graphic Packaging International, Inc.",BATTLE CREEK,MI,49017,79 EAST FOUNTAIN STREET,CALHOUN COUNTY,42.314981,-85.187282,322130,C,Pulp and Paper,"70,542.99","70,471.00",33.25,38.74,,,,,,,,,,"70,542.99",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005457,110043788862,Graterford State Correctional Institution,Collegeville,PA,19426,"P.O. Box 246, Route 29, 611 Gravel Pike (40.23319,-75.433660)",MONTGOMERY,40.177874,-75.457778,922140,C,Other,"25,425.24","25,247.50",64.50,113.24,,,,,,,,,,"25,425.24",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003817,110033131536,Gravel Hill CPF-2,Cleveland,AR,72030,1384 Claude School House Road,CONWAY,35.458523,-92.60289,213112,C,Petroleum and Natural Gas Systems,"25,008.06","24,982.30",11.75,14.01,,,,,,,,,,"25,008.06",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003886,110043788540,Gravel Hill CPF-3,Center Ridge,AR,72027,889 Sheepskin Road,CONWAY,35.430666,-92.60871,213112,C,Petroleum and Natural Gas Systems,"26,597.20","26,569.80",12.50,14.90,,,,,,,,,,"26,597.20",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000302,110001888459,Gravel Neck Combustion Turbine,SURRY,VA,23883,5208 HOG ISLAND ROAD,Surry,37.1575,-76.6911,221112,"C,D",Power Plants,"93,838.76","93,704.30",54.00,80.46,,,,,,,,,,483.94,"93,354.82",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004213,110002345249,"Gravity Midstream Corpus Christi, LLC",CORPUS CHRISTI,TX,78409,6600 UP RIVER ROAD,NUECES COUNTY,27.8159,-97.49217,324110,"C,Y",Refineries,"19,494.39","18,839.00",631.25,24.14,,,,,,,,,,"13,243.70",,,,,,,,,,,,,,,,"6,250.69",,,,,,,,N,N,N
1001761,110059019235,Grayling Platform,Anchorage,AK,99503,,KENAI PENINSULA,60.83918566,-151.6153143,211111,C,Petroleum and Natural Gas Systems,"91,432.15","91,337.60",43.00,51.55,,,,,,,,,,"91,432.15",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002455,110000593910,Graymont WESTERN LIME EDEN,EDEN,WI,53019,N4520 COUNTY RD V,FOND DU LAC COUNTY,43.704601,-88.384912,327410,"C,S",Minerals,"341,189.60","340,155.50",378.50,655.60,,,,,,,,,,"130,276.80",,,,,,,,,,,,"210,912.80",,,,,,,,,,,,N,N,N
1002724,110000421552,Graymont Western Lime GREEN BAY,GREEN BAY,WI,54303,101 JAMES ST,BROWN COUNTY,44.52438,-88.01261,327410,"C,S",Minerals,"271,483.31","270,628.70",312.25,542.36,,,,,,,,,,"107,203.51",,,,,,,,,,,,"164,279.80",,,,,,,,,,,,N,N,N
1001285,110070081786,Grays Ferry Cogen Partnership,PHILADELPHIA,PA,19146,2600 CHRISTIAN ST,Philadelphia,39.9417,-75.1883,221330,"C,D",Power Plants,"735,674.81","734,684.90",396.00,593.91,,,,,,,,,,"198,499.56","537,175.25",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000207,110012561021,Grays Harbor Energy Center,Elma,WA,98541,401 Keys Rd,GRAYS HARBOR COUNTY,46.9688,-123.48,221112,"C,D",Power Plants,"481,290.92","480,802.10",223.00,265.82,,,,,,,,,,159.50,"481,131.42",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006628,110013829330,Grayson Power Plant,GLENDALE,CA,91201,800 AIR WAY,Los Angeles,34.1556,-118.2782,221112,"C,D",Power Plants,"71,201.05","70,845.20",117.75,238.10,,,,,,,,,"106,415.50","3,210.79","67,990.26",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001574,110008354146,Great Bend Station aka Arthur Mullergren,GREAT BEND,KS,67530,335 NW 50 AVE,Barton,38.41,-98.8689,221112,"C,D",Power Plants,"65,617.51","65,551.20",30.25,36.06,,,,,,,,,,167.50,"65,450.01",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005014,110043792900,Great Lakes Gas Transmission Pipeline Boyne Falls CS#11,BOYNE FALLS,MI,49713,10339 GREAT LAKES ROAD,CHARLEVOIX,45.270131,-84.729197,486210,C,Petroleum and Natural Gas Systems,"41,809.29","41,766.00",19.75,23.54,,,,,,,,,,"41,809.29",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004934,110043788871,Great Lakes Gas Transmission Pipeline Cloquet CS#5,CLOQUET,MN,55720,3741 Brandon Road,ST. LOUIS COUNTY,46.78611,-92.70141,486210,C,Petroleum and Natural Gas Systems,"89,192.06","89,100.00",42.00,50.06,,,,,,,,,,"89,192.06",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004927,110008450185,Great Lakes Gas Transmission Pipeline Crystal Falls CS#8,Crystal Falls,MI,49968,151 Oss Great Lakes Road,IRON,46.1006,-88.4687,486210,C,Petroleum and Natural Gas Systems,"90,829.26","90,735.00",43.00,51.26,,,,,,,,,,"90,829.26",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005016,110043805255,Great Lakes Gas Transmission Pipeline Deer River CS#4,Deer River,MN,56636,31641 Great Lakes Road,ITASCA,47.330772,-93.848313,486210,C,Petroleum and Natural Gas Systems,"33,613.52","33,579.00",15.75,18.77,,,,,,,,,,"33,613.52",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004787,110012162480,Great Lakes Gas Transmission Pipeline Farwell CS#12,LAKE GEORGE,MI,48633,3400 HICKORY ROAD,CLARE,43.925958,-84.939015,486210,C,Petroleum and Natural Gas Systems,"52,194.70","52,141.00",24.50,29.20,,,,,,,,,,"52,194.70",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004789,110008237666,Great Lakes Gas Transmission Pipeline Iron River CS#6,IRON RIVER,WI,54847,241 FOREST ROAD,BAYFIELD,46.6083,-91.2695,486210,C,Petroleum and Natural Gas Systems,"45,271.58","45,225.00",21.25,25.33,,,,,,,,,,"45,271.58",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004820,110043805264,Great Lakes Gas Transmission Pipeline Naubinway CS#10,NAUBINWAY,MI,49762,,MACKINAC,46.11567,-85.444096,486210,C,Petroleum and Natural Gas Systems,"76,157.36","76,079.00",35.75,42.61,,,,,,,,,,"76,157.36",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005010,110000835525,Great Lakes Gas Transmission Pipeline Otisville CS#13,OTISVILLE,MI,48463,7500 EAST DODGE ROAD,GENESEE,43.1519,-83.5625,486210,C,Petroleum and Natural Gas Systems,"93,469.45","93,373.00",44.00,52.45,,,,,,,,,,"93,469.45",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004777,110043805273,Great Lakes Gas Transmission Pipeline Shevlin CS#3,SHEVLIN,MN,56676,,CLEARWATER,47.58487,-95.205016,486210,C,Petroleum and Natural Gas Systems,"82,336.94","82,252.00",38.75,46.19,,,,,,,,,,"82,336.94",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005017,110043805282,Great Lakes Gas Transmission Pipeline St Vincent CS#1,HALLOCK,MN,56728,,KITTSON,48.990263,-97.060508,486210,C,Petroleum and Natural Gas Systems,"30,483.69","30,453.00",14.00,16.69,,,,,,,,,,"30,483.69",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005015,110041064219,Great Lakes Gas Transmission Pipeline Thief River Falls CS#2,NEWFOLDEN,MN,56738,10950 260TH ST NE,MARSHALL,48.254883,-96.238715,486210,C,Petroleum and Natural Gas Systems,"38,610.00","38,570.00",18.25,21.75,,,,,,,,,,"38,610.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004788,110007275215,Great Lakes Gas Transmission Pipeline Wakefield CS#7,WAKEFIELD,MI,49968,400 Great Lakes Road,GOGEBIC,46.4378,-89.8267,486210,C,Petroleum and Natural Gas Systems,"45,309.58","45,263.00",21.25,25.33,,,,,,,,,,"45,309.58",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002440,110022360899,Great Plains Synfuels Plant,BEULAH,ND,58523,420 COUNTY 26,MERCER,47.360814,-101.838222,221210,"C,G,PP","Chemicals,Suppliers of CO2","2,944,296.34","2,944,237.70",26.75,31.89,,,,,,,,,,"2,785,831.34",,,,"158,465.00",,,,,,,,,,,,,,,,,,,,N,Y,N
1000223,110014336806,Greater Des Moines Energy Center,PLEASANT HILL,IA,50317,4401A CARLISLE RD,Polk,41.5563,-93.5283,221112,"C,D",Power Plants,"186,656.67","186,468.80",86.25,101.62,,,,,,,,,,"2,528.20","184,128.47",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003677,110043785865,Green Canyon 205 A,Offshore,LA,00000,,SAINT TAMMANY,27.77925,-90.5189,211111,C,Petroleum and Natural Gas Systems,"55,549.29","55,482.30",28.25,38.74,,,,,,,,,,"55,549.29",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006074,,Green Canyon 641,Offshore,LA,00000,,,27.325908,-90.714153,211111,C,Petroleum and Natural Gas Systems,"65,734.17","65,660.80",32.25,41.12,,,,,,,,,,"65,734.17",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
