fac_id,fac_name,state,latitude,longitude,naics,naics_3digits,sub_sector,sector,fuel_type,co2_emissions_2010,co2_emissions_2011,co2_emissions_2012,co2_emissions_2013,co2_emissions_2014,co2_emissions_2015,co2_emissions_2016,co2_emissions_2017,co2_emissions_2018,co2_emissions_2019,co2_emissions_2020,capture_cost,total_capture_cost,45Q_credit_incentive,eco_opportunity,business_opportunity
1005051,"Marquis Energy - Wisconsin, LLC",WI,43.99,-90.07,325193,325,Chemical manufacturing,Other,Natural Gas,80495.9,91262.8,91741.8,93571.0,95840.2,101418.9,101201.4,114898.8,124052.5,125249.6,109130.4,30,3273912.0,5456520.0,-2182608.0,Forget it
1001160,Marsh Run Generation Facility,VA,38.53,-77.77,221112,221,Utilities,Power Plants,Natural Gas,357004.6,87266.7,67175.9,121493.7,240766.1,396924.0,319515.0,265381.2,323237.5,397412.2,323835.2,130,42098576.0,16191760.0,25906816.0,Too discuss
1000834,Marshall,NC,35.6,-80.97,221112,221,Utilities,Power Plants,Coal,11477109.1,10461446.6,8947305.7,7757036.4,8611136.7,7113120.2,8939042.4,8499314.9,7895917.9,7334965.9,5547548.4,65,360590646.0,277377420.0,83213226.0,To target
1001013,Martin,FL,27.05,-80.56,221112,221,Utilities,Power Plants,Natural Gas,7014511.3,6198393.7,6461809.0,5002474.6,4501658.2,5823371.6,4640031.6,4744150.4,5372957.2,4396407.3,4237102.9,130,550823377.0,211855145.00000003,338968232.0,To target
1001465,Martin Drake,CO,38.82,-104.83,221112,221,Utilities,Power Plants,Coal,1784318.6,1690416.1,1607015.9,1682424.2,1343441.9,1637123.0,1200150.1,1313384.5,1067514.9,863418.5,458484.6,65,29801499.0,22924230.0,6877269.0,Forget it
1007504,Martin Lake,TX,32.26,-94.57,221112,221,Utilities,Power Plants,Coal,18603904.2,18352021.0,15468365.1,16047142.8,14732983.2,11304417.8,12113611.7,13831948.2,14758295.1,12608139.6,13416313.0,65,872060345.0,670815650.0,201244695.0,To target
1000892,Martins Creek,PA,40.8,-75.11,221112,221,Utilities,Power Plants,Natural Gas,591830.0,467117.5,1046555.8,490262.9,1050847.0,2495580.8,2588607.9,735084.9,516882.3,298130.7,260740.6,130,33896278.0,13037030.0,20859248.0,Too discuss
1001280,Massena Energy Facility,NY,44.95,-74.89,221112,221,Utilities,Power Plants,Natural Gas,3096.1,2048.0,3271.4,1664.0,1150.3,1827.6,2057.7,2833.7,1214.9,1004.6,854.3,130,111059.0,42715.0,68344.0,Forget it
1002043,Matheson - LIMA II PLANT,OH,40.72,-84.11,325120,325,Chemical manufacturing,Chemicals,Natural Gas,139959.0,146479.0,156343.0,152300.0,151887.0,174812.2,137278.2,117269.7,99084.7,95093.2,110913.9,30,3327417.0,5545695.0,-2218278.0,Forget it
1007445,McClain Energy Facility,OK,35.3,-97.59,221112,221,Utilities,Power Plants,Natural Gas,1246351.6,1202719.6,1404073.3,1256696.3,939772.5,1430567.7,1316676.1,1355377.4,1285083.1,1085417.0,1119960.3,130,145594839.0,55998015.0,89596824.0,To target
1006593,McClellan,AR,33.56,-92.79,221112,221,Utilities,Power Plants,Natural Gas,135575.2,148425.4,133466.4,139568.8,78113.5,61509.4,44461.3,49923.3,44490.8,25356.5,23446.1,130,3047993.0,1172305.0,1875688.0,Forget it
1001031,McIntosh (6124),GA,32.36,-81.17,221112,221,Utilities,Power Plants,Natural Gas,305274.7,91322.7,23560.9,96338.3,349098.2,183494.8,91755.4,70500.8,70708.4,63760.5,43376.9,130,5638997.0,2168845.0,3470152.0,Forget it
1006426,McIntosh (7063),AL,31.25,-88.03,221112,221,Utilities,Power Plants,Natural Gas,68517.6,141496.2,107833.4,32843.5,88224.5,172131.8,200066.6,94347.0,263364.7,398673.3,226247.2,130,29412136.0,11312360.0,18099776.0,Too discuss
1000460,McIntosh Combined Cycle Facility,GA,32.35,-81.18,221112,221,Utilities,Power Plants,Natural Gas,2948957.2,3159317.2,2817562.9,2849471.3,2773878.4,3075397.9,3374036.2,3374868.1,3413527.0,3199408.7,3274914.9,130,425738937.0,163745745.0,261993192.0,To target
1001126,McPherson Municipal Power Plant #3,KS,38.39,-97.61,221112,221,Utilities,Power Plants,Natural Gas,2705.4,2185.9,3274.3,473.6,5137.4,10314.5,5958.5,2134.5,9041.0,6710.2,6869.1,130,892983.0,343455.0,549528.0,Forget it
1001664,McWane Ductile - Ohio,OH,40.25,-81.86,331511,331,Primary metal manufacturing,"Metals,Waste",Coal,57992.3,52682.1,51114.9,54276.0,52023.6,58419.8,62709.3,62483.2,67682.7,70053.8,57888.2,150,8683230.0,2894410.0,5788820.0,Forget it
1001665,"McWane Ductile - Utah, A Division of McWane Inc.",UT,40.2,-111.64,331511,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,48229.6,47371.1,29197.0,34484.7,40987.1,42150.9,38329.1,41474.6,55609.3,48511.8,40122.5,150,6018375.0,2006125.0,4012250.0,Forget it
1001878,McWane Ductile-New Jersey,NJ,40.68,-75.19,331511,331,Primary metal manufacturing,Metals,Coal,51893.2,43453.6,38090.0,43808.5,40387.4,41502.3,38407.0,39773.5,51701.1,46415.5,37103.4,150,5565510.0,1855170.0,3710340.0,Forget it
1006443,McWilliams,AL,31.4,-86.48,221112,221,Utilities,Power Plants,Natural Gas,1154196.4,1092654.3,1311326.7,1325660.1,1335542.7,1673908.1,1583035.3,1655475.6,1610578.6,1471452.3,1707346.1,130,221954993.0,85367305.0,136587688.0,To target
1004822,Meeker Gas Plant,CO,39.91,-108.29,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,122110.3,797615.5,622748.8,763781.2,590741.5,359005.8,425938.7,482706.7,505716.6,522328.8,464991.1,30,13949733.0,23249555.0,-9299822.0,Forget it
1001262,Merck & Company - West Point,PA,40.21,-75.3,325414,325,Chemical manufacturing,Chemicals,Natural Gas,226945.2,263916.9,266894.0,287138.0,292617.7,277431.3,257005.1,242779.2,240753.4,235295.2,240918.9,30,7227567.0,12045945.0,-4818378.0,Forget it
1006549,Merom,IN,39.07,-87.51,221112,221,Utilities,Power Plants,Coal,6365726.4,6874629.1,5527553.6,5807576.3,6232697.9,5082733.3,6025443.6,4834000.6,5656589.1,4587040.4,2728314.1,65,177340416.5,136415705.0,40924711.5,To target
1000729,Merrimack,NH,43.14,-71.47,221112,221,Utilities,Power Plants,Coal,2554413.9,2011115.5,1266511.6,1366433.1,1089855.5,792818.8,360343.1,255959.6,656526.1,329610.1,132663.7,65,8623140.5,6633185.000000001,1989955.499999999,Forget it
1002652,"Mexichem Specialty Resins, Inc.",IL,41.14,-89.34,325211,325,Chemical manufacturing,Other,Coal,66861.2,69246.7,69453.7,62190.3,69397.3,69254.4,66470.9,67096.2,64699.3,63221.0,48711.8,30,1461354.0,2435590.0,-974236.0,Forget it
1000841,Miami Fort Generating Station,OH,39.11,-84.8,221112,221,Utilities,Power Plants,Coal,7872454.2,6911699.3,7531324.8,7840555.4,6839074.0,5846310.8,6095075.5,6060207.4,4944496.4,6349231.8,6339966.3,65,412097809.5,316998315.0,95099494.5,To target
1001539,Michigan City Generating Station,IN,41.72,-86.91,221112,221,Utilities,Power Plants,Coal,2153303.0,2756535.6,2193754.1,2036196.4,2537029.6,1545829.5,1789417.1,1340333.5,2104631.1,1150162.5,1552625.9,65,100920683.5,77631295.0,23289388.5,To target
1007825,Michigan Power Limited Partnership,MI,43.94,-86.42,221112,221,Utilities,Power Plants,Natural Gas,557590.4,568262.7,516571.6,477671.4,525928.8,534899.7,519322.9,495257.1,511403.1,498308.3,510952.3,130,66423799.0,25547615.0,40876184.0,To target
1005799,Mid-Georgia Cogeneration,GA,32.49,-83.6,221112,221,Utilities,Power Plants,Natural Gas,90585.5,123278.9,185584.7,47798.2,102752.2,130406.8,232855.4,82586.8,119721.2,124255.2,83669.2,130,10876996.0,4183460.0,6693536.0,Forget it
1003391,Mid-Town Thermal Center,NJ,39.36,-74.43,221330,221,Utilities,Power Plants,Natural Gas,35222.0,32817.4,43043.9,43736.1,47595.6,42437.1,43628.9,44629.1,44130.6,43906.8,43571.2,130,5664256.0,2178560.0,3485696.0,Forget it
1000110,Midulla Generating Station,FL,27.64,-81.96,221112,221,Utilities,Power Plants,Natural Gas,1230570.4,1088834.9,1212735.2,1207090.0,1038901.7,1015987.7,1337716.4,1374839.9,1489286.6,1474830.6,1699898.4,130,220986792.0,84994920.0,135991872.0,To target
1001286,Milagro Gas Plant,NM,36.74,-107.94,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,548502.4,1062468.1,1076189.9,965765.6,965435.1,933392.9,742525.1,649894.8,648441.1,657207.8,381023.6,30,11430708.0,19051180.0,-7620472.0,Forget it
1007307,Milford Power Company LLC,CT,41.22,-73.1,221112,221,Utilities,Power Plants,Natural Gas,1392746.4,1482469.7,1387648.6,1445905.7,1182903.9,1337783.0,1233910.2,1157206.9,1402897.9,1421193.6,1384346.4,130,179965032.0,69217320.0,110747712.0,To target
1006775,"Milford Power, LLC",MA,42.13,-71.51,221112,221,Utilities,Power Plants,Natural Gas,178914.4,95695.7,173927.9,94949.6,206108.0,215419.5,43089.8,102135.3,111786.3,98382.9,95158.2,130,12370566.0,4757910.0,7612656.0,Forget it
1006510,Mill Creek,KY,38.05,-85.91,221112,221,Utilities,Power Plants,Coal,9767943.0,8547600.7,7978345.9,7857907.3,8347753.7,7601572.6,7585674.9,8515628.4,8395197.9,7924670.8,6346656.8,65,412532692.0,317332840.0,95199852.0,To target
1001307,Millennium Power,MA,42.11,-72.02,221112,221,Utilities,Power Plants,Natural Gas,784124.9,924101.5,785010.8,572186.4,695989.7,795751.7,680915.1,508840.8,430115.2,352704.9,407914.1,130,53028833.0,20395705.0,32633128.0,Too discuss
1002651,Mississippi Canyon 650 A,LA,28.34,-88.27,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Petroleum Products,46382.8,50343.8,45068.6,31587.9,29727.5,29447.6,27879.4,26911.0,27827.6,32805.4,28600.9,30,858027.0,1430045.0,-572018.0,Forget it
1000976,Mitchell (WV),WV,39.83,-80.82,221112,221,Utilities,Power Plants,Coal,9090830.6,8303396.8,6999353.4,5458250.1,7822032.4,5027072.9,7288044.6,7478298.5,5616901.7,5060139.8,3640007.4,65,236600481.0,182000370.0,54600111.0,To target
1005662,Mitsubishi Cement Corp Cushenbury Cement Plant,CA,34.44,-116.89,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,852986.0,934421.0,1064989.0,1130444.0,1047026.0,1140951.3,1260014.7,1208138.7,1116245.2,1060085.9,1160834.5,150,174125175.0,58041725.0,116083450.0,To target
1002344,Mobile 916,AL,30.09,-87.88,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,25467.9,28062.2,25285.3,25389.0,24093.8,19865.4,20181.9,17768.5,18365.4,13363.8,12174.4,30,365232.0,608720.0,-243488.0,Forget it
1003568,Molson Coors USA LLC - Golden Brewery,CO,39.76,-105.22,312120,221,Utilities,Other,Natural Gas,597896.5,569135.2,556389.0,479519.0,431753.0,377382.6,328627.4,271033.7,246177.8,241555.2,248284.0,130,32276920.0,12414200.0,19862720.0,Too discuss
1000093,Momentive Performance Materials,NY,42.82,-73.67,325211,325,Chemical manufacturing,"Other,Waste",Natural Gas,137847.3,140331.9,118944.8,130107.4,126474.7,125555.4,124295.6,130223.8,133578.6,127421.1,129229.7,30,3876891.0,6461485.0,-2584594.0,Forget it
1006956,Monopod Platform,AK,60.9,-151.58,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,45749.8,50936.7,56928.2,53485.5,60898.1,53327.1,48835.8,51726.7,45709.2,46148.7,38108.1,30,1143243.0,1905405.0,-762162.0,Forget it
1000676,Monroe,MI,41.89,-83.35,221112,221,Utilities,Power Plants,Coal,17714051.5,15812163.1,15097872.6,15328968.0,15028118.3,15360956.0,13935216.2,15391539.7,16272490.4,15026168.7,12956978.3,65,842203589.5,647848915.0,194354674.5,To target
1007466,"Monroe Energy, LLC, Trainer Refinery",PA,39.82,-75.4,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Other,1484450.7,1101444.0,336356.6,1301889.7,1347839.5,1385773.3,1349652.6,1308014.7,1180645.9,1447860.8,1135370.5,150,170305575.0,56768525.0,113537050.0,To target
1006386,Mont Belvieu Complex,TX,29.86,-94.91,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,898343.6,1093357.6,1090383.1,1157118.8,1131307.7,1152307.9,1352569.3,1460002.3,2097101.0,2201856.1,2395685.8,30,71870574.0,119784289.99999999,-47913715.999999985,Too early
1000893,"Montour, LLC",PA,41.07,-76.67,221112,221,Utilities,Power Plants,Coal,8145685.6,7777891.2,7165586.7,6280615.2,6066300.2,5926597.9,3959130.5,2605726.6,2490810.9,1049959.7,187662.9,65,12198088.5,9383145.0,2814943.5,Forget it
1001469,Montville,CT,41.43,-72.1,221112,221,Utilities,Power Plants,Natural Gas,94132.2,34396.4,36891.1,35880.2,46230.9,66023.8,21696.1,42388.9,76706.1,17484.5,27091.7,130,3521921.0,1354585.0,2167336.0,Forget it
1004410,"Monument Chemical Kentucky, LLC",KY,38.0,-86.12,325199,325,Chemical manufacturing,Chemicals,Natural Gas,51564.5,54770.4,50407.6,51493.4,53567.0,52630.1,58509.8,55026.0,58488.2,58473.3,60214.8,30,1806444.0,3010740.0,-1204296.0,Forget it
1000866,Mooreland,OK,36.44,-99.22,221112,221,Utilities,Power Plants,Natural Gas,294532.8,277900.1,199233.3,153231.6,168845.0,244153.4,351173.8,248690.9,66664.4,56035.8,24756.4,130,3218332.0,1237820.0,1980512.0,Forget it
1000651,Morgantown,MD,38.36,-76.98,221112,221,Utilities,Power Plants,Coal,7229590.6,6258295.3,4756502.0,3615436.6,5685711.4,3881411.2,4407257.0,2431756.8,2397855.1,1794226.7,1186314.3,65,77110429.5,59315715.0,17794714.5,To target
1000253,Morgantown Energy Facility,WV,39.64,-79.96,221112,221,Utilities,Power Plants,Coal,570732.9,618873.9,608863.6,612319.4,626244.1,614992.1,600872.2,627172.0,604607.3,571161.5,98201.1,65,6383071.5,4910055.0,1473016.5,Forget it
1007979,"Morris Cogeneration, LLC",IL,41.41,-88.33,221112,221,Utilities,Power Plants,Natural Gas,312103.7,373299.4,403346.8,385562.3,412696.2,459064.1,391677.2,422813.6,441648.8,453671.4,430049.5,130,55906435.0,21502475.0,34403960.0,Too discuss
1009708,Mosaic Bartow Facility,FL,27.91,-81.92,325312,325,Chemical manufacturing,Chemicals,Natural Gas,137036.0,136805.0,132277.0,127548.0,143543.6,167151.0,135961.6,139327.6,143759.5,151632.2,164774.1,30,4943223.0,8238705.0,-3295482.0,Forget it
1009701,Mosaic Carlsbad Facility,NM,32.41,-103.95,212391,212,Mining (except oil and gas),Other,Natural Gas,47253.0,45690.0,44105.0,47477.0,34915.2,33169.9,30139.6,31797.8,34630.6,33485.6,35071.7,150,5260755.0,1753584.9999999998,3507170.0,Forget it
1005817,"Mosaic Fertilizer, LLC",FL,27.85,-82.26,325312,325,Chemical manufacturing,Chemicals,Petroleum Products,6403.0,8537.0,12714.0,18971.0,31302.2,34683.4,45078.2,20517.1,36600.7,38338.1,35318.3,30,1059549.0,1765915.0000000002,-706366.0000000002,Forget it
1009709,Mosaic New Wales Facility,FL,27.83,-82.05,325312,325,Chemical manufacturing,Chemicals,Natural Gas,294941.0,282543.0,253324.0,264187.0,277656.2,269895.2,257083.8,240559.0,328951.1,270296.3,248521.9,30,7455657.0,12426095.0,-4970438.0,Forget it
1009711,Mosaic Riverview Facility,FL,27.86,-82.39,325312,325,Chemical manufacturing,Chemicals,Natural Gas,95644.0,94953.0,106770.0,92270.0,98148.1,130907.1,146422.8,144108.1,125224.6,123914.7,129601.0,30,3888030.0,6480050.0,-2592020.0,Forget it
1009794,Mosaic Uncle Sam Facility,LA,30.02,-90.77,325312,325,Chemical manufacturing,Chemicals,Natural Gas,106496.0,128591.0,138705.0,123501.0,106525.5,99071.3,88662.3,74033.3,121066.7,106467.4,166664.9,30,4999947.0,8333245.0,-3333298.0,Forget it
1001440,Moss Landing,CA,36.8,-121.78,221112,221,Utilities,Power Plants,Natural Gas,1435506.8,838550.9,2067207.0,2066354.8,1671198.9,1656032.8,1038795.7,888130.6,1556378.9,1938476.1,1982489.6,130,257723648.0,99124480.0,158599168.0,To target
1006891,Motiva Chemicals LLC,TX,29.89,-93.97,325199,325,Chemical manufacturing,Chemicals,Other,943365.5,866090.7,617341.6,810058.8,856589.9,826805.0,964228.8,965002.8,1027166.7,948796.8,1057365.5,30,31720965.0,52868275.0,-21147310.0,Too early
1000977,Mount Storm Power Station,WV,39.2,-79.27,221112,221,Utilities,Power Plants,Coal,10013543.1,8345972.0,8193745.6,8805968.0,9362323.3,9368606.7,8776743.3,6808626.1,5324322.5,4455816.1,4663790.6,65,303146389.0,233189529.99999997,69956859.00000003,To target
1000926,Mountain Creek Generating Station,TX,32.73,-96.94,221112,221,Utilities,Power Plants,Natural Gas,447084.3,416903.2,521568.9,190438.7,171782.2,277778.8,313686.3,125036.4,284763.2,286642.7,261825.2,130,34037276.0,13091260.0,20946016.0,Too discuss
1001052,Mountaineer (1301),WV,38.98,-81.93,221112,221,Utilities,Power Plants,Coal,7181303.1,8267643.8,7915139.7,5329482.9,7885124.5,7304536.9,7465607.9,6734614.9,5450935.3,7677514.9,5006960.7,65,325452445.5,250348035.0,75104410.5,To target
1001451,Mountainview Generating Station,CA,34.08,-117.24,221112,221,Utilities,Power Plants,Natural Gas,2352300.8,1799800.1,2541542.6,2128395.7,2401808.4,2273627.3,1940419.1,1627426.0,820100.8,1215182.4,1152936.3,130,149881719.0,57646815.0,92234904.0,To target
1001210,Mt. Carmel Cogeneration,PA,40.81,-76.45,221112,221,Utilities,Power Plants,Natural Gas,505607.0,444047.5,470907.1,473909.5,488613.1,490862.5,519233.6,517834.3,478641.9,156684.2,82700.3,130,10751039.0,4135015.0,6616024.0,Forget it
1001275,Mulberry Cogeneration Facility,FL,27.85,-81.88,221112,221,Utilities,Power Plants,Natural Gas,185985.8,193297.5,189110.3,182104.1,189305.9,182346.0,169246.5,182041.0,185373.1,185504.6,189596.4,130,24647532.0,9479820.0,15167712.0,Too discuss
1001564,Muscatine,IA,41.39,-91.06,221112,221,Utilities,"Other,Power Plants",Coal,1779881.5,1396275.9,1163759.5,1638111.7,1490913.3,1353736.1,1347580.4,1158229.8,1232917.3,1158266.7,958498.5,65,62302402.5,47924925.0,14377477.5,To target
1000860,Muskogee,OK,35.76,-95.28,221112,221,Utilities,Power Plants,Natural Gas,8176818.6,9327615.9,8643846.2,7067393.2,8242695.5,5123297.3,6904421.3,7026226.3,4196852.4,1296890.2,2380071.7,130,309409321.0,119003585.00000001,190405736.0,To target
1006566,Mustang,OK,35.47,-97.67,221112,221,Utilities,Power Plants,Natural Gas,448911.9,485793.8,309026.4,280589.9,228702.0,71705.3,210471.2,103983.0,416029.7,615721.3,571816.6,130,74336158.0,28590830.0,45745328.0,To target
1001305,Mustang Station,TX,32.97,-102.74,221112,221,Utilities,Power Plants,Natural Gas,837886.6,1069641.1,1082134.0,811327.3,949309.0,269871.8,878490.3,821256.1,895565.4,1072848.9,826535.9,130,107449667.0,41326795.0,66122872.0,To target
1000470,"Mustang Station Units 4, 5 & 6",TX,32.97,-102.74,221112,221,Utilities,Power Plants,Natural Gas,47043.9,152392.4,97262.1,98237.8,78804.9,221956.4,203099.0,258105.5,575410.0,1058816.4,738754.4,130,96038072.0,36937720.0,59100352.0,To target
1000653,Mystic,MA,42.39,-71.07,221112,221,Utilities,Power Plants,Natural Gas,3767024.0,3724224.8,3390632.8,2868019.5,844650.8,1273328.7,2862638.3,2885328.8,1939066.2,906591.9,768880.2,130,99954426.0,38444010.0,61510416.0,To target
1005930,NAN YA PLASTICS CORPORATION AMERICA SOUTH CAROLINA PLANT,SC,33.83,-79.76,325211,325,Chemical manufacturing,Other,Natural Gas,154409.0,148418.0,159614.0,168244.0,165337.5,169898.9,170015.6,166399.0,174318.4,152296.0,157691.5,30,4730745.0,7884575.0,-3153830.0,Forget it
1006642,NATIONAL CEMENT CO OF CALIFORNIA INC,CA,34.82,-118.75,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,369790.4,383721.3,463236.9,550409.2,622754.2,678669.0,677284.1,694036.3,803421.3,792439.8,833095.7,150,124964355.0,41654785.0,83309570.0,To target
1007985,NATIONAL CEMENT COMPANY INC.,AL,33.73,-86.16,327310,327,Nonmetallic mineral product manufacturing,Minerals,Coal,432442.0,380065.0,478307.0,489205.0,1452303.0,600687.3,593330.5,635051.0,887577.2,835728.0,632451.0,150,94867650.0,31622550.0,63245100.0,To target
1007972,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",NM,32.85,-104.39,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Natural Gas,670541.0,655382.0,710044.2,763363.8,664709.3,674430.4,676325.6,611830.0,785601.6,875087.7,914726.0,150,137208900.0,45736300.0,91472600.0,To target
1007771,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",NM,32.88,-103.3,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,126782.0,132510.0,144850.0,125066.0,146209.6,152124.7,157774.0,142021.0,162494.5,152182.4,143068.9,150,21460335.0,7153445.0,14306890.0,Too discuss
1000459,NCEMC Anson Plant,NC,34.97,-79.92,221112,221,Utilities,Power Plants,Natural Gas,141092.5,125780.2,164156.6,57568.2,67509.6,94635.7,140395.8,105260.5,220876.1,57146.9,49726.4,130,6464432.0,2486320.0,3978112.0,Forget it
1000462,NCEMC Hamlet Plant,NC,34.84,-79.74,221112,221,Utilities,Power Plants,Natural Gas,112559.2,77556.5,136035.4,19975.6,31463.8,38702.3,29123.1,18187.2,93967.9,54878.8,33823.7,130,4397081.0,1691184.9999999998,2705896.0,Forget it
1004885,NEENAH FOUNDRY CO PLTS 2 & 3,WI,44.16,-88.47,331511,331,Primary metal manufacturing,Metals,Coal,53726.7,61923.0,65687.5,63888.6,73926.5,67909.8,57105.2,62200.2,74653.3,70435.6,55673.8,150,8351070.0,2783690.0,5567380.0,Forget it
1005559,NEMAK USA INC,TN,36.05,-87.34,331524,331,Primary metal manufacturing,Metals,Natural Gas,27477.6,27609.1,25925.5,30659.6,30880.3,31056.4,29812.0,29954.3,32319.0,27188.0,23997.0,150,3599550.0,1199850.0,2399700.0,Forget it
1004687,NESTLE PURINA PET CARE CO,MO,36.96,-89.87,212325,212,Mining (except oil and gas),Other,Natural Gas,50451.8,48368.4,48543.6,48977.2,48227.5,50618.2,55260.0,58710.7,59534.4,62982.3,64994.3,150,9749145.0,3249715.0,6499430.0,Forget it
1006741,NESTLE PURINA PET CARE CO - GOLDEN PRODUCTS DIVISI,VA,37.72,-77.12,212325,212,Mining (except oil and gas),Other,Natural Gas,41443.6,32159.6,29380.5,33854.4,37109.2,38058.5,45739.9,43707.1,50093.5,54812.5,52834.7,150,7925205.0,2641735.0,5283470.0,Forget it
1004174,NEVADA CEMENT COMPANY,NV,39.62,-119.26,327310,327,Nonmetallic mineral product manufacturing,Minerals,Coal,419128.6,431062.0,395371.1,436640.2,452067.6,444871.2,453956.4,363391.9,408951.6,334761.1,318376.1,150,47756415.0,15918804.999999998,31837610.0,Too discuss
